orig_clean_acc,org_adv_acc,transfer_acc_on_clean,transfer_acc_on_adv,ori_wrong,adv_to_ori,adv_to_adv,ori_to_adv,ori_to_ori,restore_acc_on_adv,Total_Accuracy,f1_score,Count_new,FGWS_F1
1.0,0.0,0.99,0.553,0.0,0.553,0.447,0.0,0.0,0.553,77.14999999999999,0.7187700192184497,1000,0.7076135636596289
