orig_clean_acc,org_adv_acc,transfer_acc_on_clean,transfer_acc_on_adv,ori_wrong,adv_to_ori,adv_to_adv,ori_to_adv,ori_to_ori,restore_acc_on_adv,Total_Accuracy,f1_score,Count_new,FGWS_F1
1.0,0.0,0.948,0.799,0.0,0.799,0.201,0.0,0.0,0.799,87.35000000000001,0.9142236699239956,1000,0.8633171258779039
