orig_clean_acc,org_adv_acc,transfer_acc_on_clean,transfer_acc_on_adv,ori_wrong,adv_to_ori,adv_to_adv,ori_to_adv,ori_to_ori,restore_acc_on_adv,Total_Accuracy,f1_score,Count_new,FGWS_F1
1.0,0.0,0.889,0.838,0.0,0.838,0.162,0.0,0.0,0.838,86.35000000000001,0.911860718171926,1000,0.8599281682914315
