orig_clean_acc,org_adv_acc,transfer_acc_on_clean,transfer_acc_on_adv,ori_wrong,adv_to_ori,adv_to_adv,ori_to_adv,ori_to_ori,restore_acc_on_adv,Total_Accuracy,f1_score,Count_new,FGWS_F1
1.0,0.0,0.978,0.335,0.0,0.335,0.665,0.0,0.0,0.335,65.64999999999999,0.50187265917603,1000,0.4937361827560796
